wallet,transaction_count,incoming_count,outgoing_count,total_incoming_btc,total_outgoing_btc,avg_transaction_amount,avg_time_gap_minutes,unique_counterparties,fan_in,fan_out,unique_ips,unique_asns,rapid_transfer_ratio,split_ratio,merge_ratio,max_amount_ratio,outgoing_small_amount_ratio,asn_change_ratio,max_transactions_in_5min,peeling_chain_consistency
3cec92464d912407b9515617f59abcd,19,5,14,0.15344333999999998,5.98178485,0.3229067468421053,5389.9148124,20,4,16,24,5,0.0,0.6428571428571429,0.0,1.5333993104442356,0.0,0.4444444444444444,1,0.5384615384615384
30bc6a08da7de4a818345676657ad42,21,12,9,1.2720589999999998,1.0629373500000001,0.11119030238095237,6093.345916221666,11,5,6,25,3,0.05,0.3333333333333333,0.16666666666666666,1.8336277206202558,0.0,0.65,2,0.5
bc1q6a5eee513aec4a9fad93526335d1a3,19,8,11,0.37914534999999994,0.47092003,0.04474028315789474,6931.51559812963,15,5,10,23,3,0.0,0.6363636363636364,0.125,1.8587858707980824,0.0,0.6666666666666666,1,0.5
1f50116caf26645869e4fe1a8b23bab,39,28,11,1.6628080699999999,0.12808112000000002,0.04592023564102564,3276.5600314745616,21,9,12,48,5,0.07894736842105263,0.5454545454545454,0.03571428571428571,36.447110817991955,0.0,0.6842105263157895,3,0.1
3c38dddd997b143e587d95b70858d9f,33,15,18,2.00428995,0.3886721000000001,0.07251400151515151,3890.5998434875,27,11,16,42,6,0.0,0.5555555555555556,0.13333333333333333,13.656718506053322,0.05555555555555555,0.6875,1,0.4117647058823529
bc1qe4cdbfd8d74243e683b94fdfda48a6,23,10,13,0.50019596,5.29146887,0.2518115143478261,6003.297935078031,20,6,14,27,4,0.045454545454545456,0.5384615384615384,0.2,1.4594358973357073,0.07692307692307693,0.6818181818181818,2,0.4166666666666667
bc1qb4709b88f20f47828c0b8889e4a184,16,6,10,0.26015801,0.41385535,0.042125835,8411.993471513333,11,4,7,21,4,0.0,0.4,0.0,2.2115259863815537,0.2,0.5333333333333333,1,0.2222222222222222
316dcfbed582c4bb4b4f9f6c08dfb1c,29,12,17,0.39409979,1.0993764300000002,0.05149918,4569.740402986309,16,5,11,32,3,0.0,0.4117647058823529,0.16666666666666666,2.8628140303356524,0.058823529411764705,0.6785714285714286,1,0.3125
bc1q2f5fc6276ef34c86898764c31c3b57,26,17,9,1.4353171200000001,0.06727859,0.057792142692307695,5070.870107528667,21,9,12,34,6,0.0,0.6666666666666666,0.11764705882352941,19.705076466483384,0.3333333333333333,0.76,1,0.125
19e91db2417d34dff8abf1eefdb43ef,26,8,18,0.38020189000000004,3.4172583,0.14605616115384615,4361.016960274666,22,5,17,32,6,0.0,0.4444444444444444,0.0,1.264125408888214,0.1111111111111111,0.44,1,0.35294117647058826
bc1q8fdfa8015707408784d37070b43d9e,22,9,13,0.44229108,0.59506373,0.04715249136363637,6056.004635738888,16,4,12,27,5,0.0,0.46153846153846156,0.0,2.0258528169109757,0.0,0.47619047619047616,1,0.5
366121af594e646cca4f9ab41dc6337,28,9,19,0.06362316999999999,2.29655754,0.08429216821428571,4842.851210904321,21,5,16,33,5,0.0,0.3684210526315789,0.1111111111111111,1.61714621897741,0.0,0.4444444444444444,1,0.3888888888888889
300d86720a2244de1bc084123824817,34,16,18,1.4495376800000002,0.99327054,0.0718473005882353,3610.0724641888887,20,8,12,41,5,0.0,0.3333333333333333,0.0625,3.1814505399998088,0.05555555555555555,0.5757575757575758,1,0.35294117647058826
3e582e07e63ab4a4caa834c20013e78,33,13,20,0.8037525300000001,0.61492974,0.04299037181818182,3861.523905046875,27,8,19,39,5,0.0,0.55,0.15384615384615385,4.688156185589987,0.0,0.625,1,0.47368421052631576
bc1qcc204d4832084e02b9fa6aeddc6ddc,25,15,10,0.5905270499999999,0.24420599999999998,0.033389322,5457.54038870625,15,6,9,31,6,0.0,0.5,0.06666666666666667,4.662973259968826,0.0,0.6666666666666666,1,0.3333333333333333
bc1q4039e29c4e9e4087b0a32f99540803,29,22,7,1.42502611,0.044500859999999996,0.05067334379310345,4290.7356426720235,16,11,5,38,7,0.0,0.42857142857142855,0.09090909090909091,91.2077176535046,0.14285714285714285,0.8571428571428571,1,0.6666666666666666
bc1qd7d18991351e4ac8a122958e37361e,20,9,11,0.7851882100000002,0.51277525,0.064898173,6688.594967804386,13,5,8,26,5,0.0,0.36363636363636365,0.0,3.9478645721043106,0.18181818181818182,0.5789473684210527,1,0.4
318f87296186b4a58bd8f76a185f2e4,32,21,11,0.95729952,1.03428182,0.062236916875,3668.5925241876344,22,10,12,37,5,0.0,0.5454545454545454,0.14285714285714285,1.592900858178883,0.0,0.6129032258064516,1,0.2
344039b559f314e55aab07d4637ccbd,41,26,15,1.2798090800000002,1.7773142700000002,0.07456398414634147,3163.95294785,21,5,16,47,5,0.0,0.5333333333333333,0.0,1.59826444089584,0.06666666666666667,0.7,1,0.35714285714285715
3b59769254f9a4b3e92beea2ec05a57,12,0,12,0.0,1.10507032,0.09208919333333333,9752.952205039393,7,0,7,13,1,0.0,0.3333333333333333,0.0,1.4525756450378162,0.16666666666666666,0.0,1,0.45454545454545453
33defa67ec0654fd0bcc9f19713bdc5,24,12,12,0.6045567299999999,0.39389417,0.04160212083333333,5555.520654044203,23,9,14,31,5,0.0,0.5833333333333334,0.16666666666666666,3.675003512011078,0.16666666666666666,0.6086956521739131,1,0.45454545454545453
15ee5afa894cd487a88c4d4b377fae8,25,10,15,0.80194293,0.28066362,0.043304261999999996,5115.390099036806,21,5,16,31,4,0.041666666666666664,0.5333333333333333,0.0,15.47001694095114,0.2,0.375,2,0.2857142857142857
bc1q223174d41d3a4fe598da72877ecaf3,36,8,28,0.31778892000000003,3.5604955699999996,0.10773012472222222,3172.404993519048,32,4,28,41,4,0.0,0.6071428571428571,0.0,1.4999389321837915,0.10714285714285714,0.2571428571428571,1,0.2962962962962963
17e076e4225664f3996cafd601d08c9,25,17,8,1.01135525,0.29554205,0.052275892,5407.726015420833,12,5,7,31,3,0.041666666666666664,0.375,0.0,3.424174541136464,0.0,0.625,2,0.42857142857142855
1a20efa7b768742acbf6f37286a1ef2,30,18,12,0.67359828,0.29368610000000006,0.03224281266666666,4179.236507808046,20,9,11,36,6,0.034482758620689655,0.5,0.16666666666666666,7.440740403027263,0.16666666666666666,0.6206896551724138,2,0.18181818181818182
317039b8203244a75ace98ebbcba1bb,21,11,10,0.19095616999999998,0.55326577,0.03543914,5903.61348286,15,6,9,27,5,0.0,0.5,0.09090909090909091,1.5544363146279694,0.0,0.6,1,0.4444444444444444
309c92174bbba45bc821aa8052de415,27,15,12,0.30351039,1.30230827,0.059474765185185186,4871.9525908455125,21,7,14,34,6,0.0,0.6666666666666666,0.06666666666666667,1.396039978936152,0.08333333333333333,0.5769230769230769,1,0.45454545454545453
1f52edbc8c5204b069922e482f786d2,24,9,15,0.39042038,3.55114673,0.16423196291666667,5490.728404767391,14,5,9,29,5,0.0,0.4666666666666667,0.1111111111111111,1.4170773205746083,0.13333333333333333,0.5217391304347826,1,0.35714285714285715
1dd9c24416dbf4dcdb9c83dc91b3ac5,45,24,21,1.1837765100000002,1.51704589,0.06001827555555555,2967.8523471973485,33,11,22,55,5,0.0,0.6190476190476191,0.08333333333333333,2.815747938913538,0.14285714285714285,0.3409090909090909,1,0.25
1b8524c126ec746fd84dc8eb131f04c,25,15,10,0.44547369,1.37883537,0.0729723624,5220.302446145139,20,7,13,29,4,0.0,0.6,0.2,1.360185686195653,0.1,0.5833333333333334,1,0.5555555555555556
35f5e05badef84653b2d94cfcd4e019,30,19,11,1.4303335799999999,0.4181278,0.06161537933333334,3924.48285434023,21,9,12,39,5,0.0,0.5454545454545454,0.05263157894736842,11.765752802225848,0.0,0.8620689655172413,1,0.3
1e3b7cae0d6a7457dbdab59453f34f1,19,6,13,0.6098622600000001,0.33105084999999995,0.04952174263157895,7328.421635334259,18,4,14,24,5,0.0,0.6923076923076923,0.0,13.972453109584587,0.15384615384615385,0.5555555555555556,1,0.4166666666666667
10b23954437b94f0f9ff2ec027b568c,28,16,12,0.25269803,1.1253319900000003,0.04921535785714286,4266.178063,16,8,8,33,4,0.0,0.5,0.1875,1.2765466937368461,0.16666666666666666,0.6296296296296297,1,0.36363636363636365
309ab2ed1d6904f44a3a08e68a1aebe,29,20,9,0.97198283,0.38178138,0.04668152448275862,4580.788343288095,18,7,11,35,6,0.0,0.4444444444444444,0.05,2.490935610260082,0.0,0.8214285714285714,1,0.625
bc1q01ed8a61cb414d0a96a2be40338eea,13,5,8,0.13667304000000002,0.09712575000000001,0.01798452230769231,8578.396250140278,12,4,8,16,2,0.0,0.25,0.2,5.955692127168054,0.125,0.5,1,0.0
bc1q7a87bc3cd3d3433580903a72390351,31,14,17,1.3073974400000004,2.75918127,0.13117995838709678,3869.894891258889,21,6,15,36,4,0.0,0.5882352941176471,0.07142857142857142,1.3764477562795852,0.0,0.6,1,0.5
33cb88e0ed15d4ab1b2af2bdc894435,19,10,9,1.3163201,0.21248293,0.08046331736842105,6648.295720650926,11,4,7,23,4,0.0,0.4444444444444444,0.1,15.425376732855499,0.0,0.6666666666666666,1,0.25
bc1qbaf4053e6e8c416ab00ed9000f9c24,30,15,15,0.9766143299999999,1.0932130000000002,0.06899424433333333,4179.161017210919,24,8,16,35,5,0.10344827586206896,0.6666666666666666,0.13333333333333333,2.3297753270873143,0.0,0.6206896551724138,3,0.5
3c4b3b575729c4b9e8440d0d2d4b5f2,16,7,9,0.34209992,0.32673571,0.041802226875,8486.185426887778,12,4,8,20,4,0.0,0.5555555555555556,0.14285714285714285,2.0009623277723754,0.0,0.4,1,0.375
3dd7c9266530e44d8b1618e1560c4ec,23,11,12,0.6588965499999999,0.12559913,0.03410850782608696,5952.628043931818,15,2,13,26,3,0.0,0.6666666666666666,0.0,10.225405732943146,0.08333333333333333,0.5454545454545454,1,0.5454545454545454
3a3906ae8d7c14263a7ff7b61962b8a,36,21,15,1.6212087799999997,0.33247329000000003,0.054268946388888885,3370.3738766971433,25,11,14,44,6,0.0,0.4666666666666667,0.14285714285714285,7.183876851731455,0.06666666666666667,0.7142857142857143,1,0.35714285714285715
bc1qfdccf2033cda4b138044c4fa2f490b,27,10,17,0.9500682100000001,0.26620696,0.04504722851851852,5034.405021341667,21,5,16,32,3,0.0,0.5882352941176471,0.1,14.44520746199979,0.058823529411764705,0.5384615384615384,1,0.3125
bc1qdd060182d98e402cacd2047c47b018,30,19,11,1.45268561,0.20037423,0.05510199466666667,3945.633019351724,20,9,11,37,5,0.0,0.7272727272727273,0.10526315789473684,12.536453635838214,0.18181818181818182,0.5517241379310345,1,0.3
16af111a8be224336b6eeafe636df38,37,17,20,0.50007528,0.34801179,0.022921272162162165,3534.1746777435187,25,8,17,43,4,0.0,0.45,0.11764705882352941,5.746891728109767,0.15,0.5555555555555556,1,0.2631578947368421
bc1qd2751c952fdd48b5ba846534b877d7,29,18,11,0.66065088,0.5580177100000001,0.04202305482758621,4403.545469643453,18,10,8,37,7,0.0,0.45454545454545453,0.16666666666666666,1.5792909415248368,0.2727272727272727,0.5714285714285714,1,0.3
120cc3bc832d145fb82cb4dc2f308e5,21,9,12,0.43002241,0.18588696999999998,0.029329018095238097,5799.49138475,13,4,9,26,4,0.0,0.4166666666666667,0.0,6.895587748500319,0.0,0.5,1,0.5454545454545454
bc1q815ec52f2b0b4014b1e2c5d00f5cde,17,5,12,0.23263113,0.27366479,0.02978211294117647,7573.082084557292,14,2,12,20,2,0.0,0.5,0.0,2.2747570729473945,0.25,0.4375,1,0.09090909090909091
bc1qe6aea8d40da2435a9a8f81fc0c2f28,38,24,14,0.9396397499999999,0.7035682199999999,0.043242314999999996,3365.4221995666667,21,9,12,46,6,0.0,0.5,0.041666666666666664,2.5175185377747464,0.0,0.8378378378378378,1,0.5384615384615384
bc1qf126e4389148492897a94152a9b901,30,17,13,0.42642763999999994,0.27285265000000003,0.023309343,4443.754158292529,21,8,13,38,6,0.0,0.46153846153846156,0.058823529411764705,3.8484122249735564,0.0,0.7241379310344828,1,0.5833333333333334
31e00a77f240d447ca291896e85c052,55,12,43,1.4552993200000002,1.37102663,0.05138774454545455,2133.459201929012,43,6,37,60,5,0.5370370370370371,0.4883720930232558,0.08333333333333333,10.056482697865635,0.06976744186046512,0.2777777777777778,8,0.21428571428571427
1a4f4dc31125241d4b444c7fda3dd7e,34,24,10,1.2727230899999997,0.25150241,0.04483016176470588,3856.135122681313,26,13,13,40,4,0.09090909090909091,0.6,0.20833333333333334,14.122319995105132,0.0,0.6060606060606061,3,0.3333333333333333
bc1q53cde395e937498ab4d33029de49d4,32,18,14,1.7140671999999997,0.6677675500000001,0.0744323359375,4064.150917333871,19,9,10,38,5,0.0,0.2857142857142857,0.16666666666666666,7.205863644457343,0.14285714285714285,0.7096774193548387,1,0.38461538461538464
bc1q81e5e275b72c43df97c8d716616085,21,12,9,0.8233731400000001,0.48256031999999993,0.06218730761904762,5561.985146099167,18,8,10,28,6,0.0,0.4444444444444444,0.16666666666666666,2.470144995090781,0.0,0.55,1,0.125
bc1qa62030fa42b84779a814903c2deab3,17,7,10,0.30661106999999993,0.20512635,0.030102201176470587,7993.661492905208,12,6,6,21,3,0.0,0.2,0.2857142857142857,6.320104707099231,0.0,0.5625,1,0.4444444444444444
3bafb8214ad234b93a20376a6fc17bf,23,13,10,1.5238795899999997,1.29909213,0.12273790086956522,5428.949589670455,12,5,7,28,4,0.0,0.3,0.07692307692307693,3.372795188706697,0.0,0.6818181818181818,1,0.4444444444444444
188bc8df0d3d1483ba20bc197ca0af9,26,11,15,0.46188204999999993,0.9274859199999999,0.053437229615384614,5179.868901032667,19,5,14,32,4,0.0,0.5333333333333333,0.0,1.513301193868944,0.0,0.64,1,0.21428571428571427
bc1qea56d5a725304490b0a63d169ed1f5,28,9,19,0.29374351000000004,3.4305053000000005,0.13300888607142858,4735.322503511111,27,8,19,33,4,0.0,0.631578947368421,0.3333333333333333,1.4835971191369435,0.05263157894736842,0.37037037037037035,1,0.6111111111111112
1419a04ef8af541e397903eab80c7cd,30,15,15,0.7278467,0.21161148999999996,0.031315273,4056.8426694045975,22,10,12,40,7,0.0,0.4666666666666667,0.06666666666666667,12.482419956922524,0.0,0.6206896551724138,1,0.35714285714285715
1fea264b392584ebea8c3b14f786160,29,11,18,0.7678568100000002,0.40526616,0.040452516206896556,4634.8771572178575,21,5,16,35,5,0.0,0.3333333333333333,0.0,9.16334056594652,0.1111111111111111,0.6071428571428571,1,0.35294117647058826
364ee80be0c0643c6ba366bd52305d0,52,38,14,2.5253575300000004,1.09611985,0.06964379576923077,2538.366733384967,26,11,15,61,5,0.0196078431372549,0.5714285714285714,0.05263157894736842,1.8617062882749968,0.07142857142857142,0.7843137254901961,2,0.3076923076923077
bc1qa48aaf3c39cf4c5cae71660bf8c4f2,18,6,12,0.19872927,0.47110764,0.03721316166666667,7185.745641012744,15,4,11,23,5,0.0,0.4166666666666667,0.0,1.9150904165711242,0.0,0.6470588235294118,1,0.45454545454545453
164eb0787011a43ada0d97bc713a4d1,15,4,11,0.13089864,0.19972734,0.022041731999999998,7837.773225461905,10,3,7,19,4,0.0,0.45454545454545453,0.0,5.509025369089797,0.0,0.5714285714285714,1,0.5
19af5e4c1d42a478884032e5f2e5f60,26,10,16,0.30007343000000003,0.5535147599999999,0.032830315,4096.673802712667,12,1,11,28,2,0.0,0.375,0.0,1.3595525660642012,0.125,0.36,1,0.4
13879eea2de2449d3a8e6f03a9f0025,47,34,13,1.9922784200000003,0.23569024,0.0474035885106383,2640.237772280797,24,13,11,57,7,0.0,0.38461538461538464,0.058823529411764705,17.93491596129582,0.15384615384615385,0.7608695652173914,1,0.25
bc1qb5ecd23d1fcc4d9f92ca6521dd3579,27,9,18,0.3733419600000001,0.67426529,0.03880026851851852,4957.718893419872,15,3,12,31,4,0.0,0.3333333333333333,0.0,2.7094971606426945,0.1111111111111111,0.6153846153846154,1,0.35294117647058826
3cd7ea24811224478b82cfec3bb913e,29,17,12,0.8651570800000001,0.7653646299999999,0.05622488655172414,4362.82608093869,12,6,6,34,5,0.0,0.3333333333333333,0.058823529411764705,2.1819523865971897,0.0,0.8214285714285714,1,0.5454545454545454
10428ffd470584d3c9a819c281f8827,39,24,15,1.1107720000000003,1.47176511,0.06621890025641027,3373.90793050307,31,14,17,48,7,0.0,0.6666666666666666,0.20833333333333334,1.814164221646257,0.06666666666666667,0.6842105263157895,1,0.5714285714285714
15ac91e06eefc4e78b6998e0494b1cc,29,13,16,0.67447783,3.1986004300000004,0.1335544227586207,4292.585804192262,20,4,16,32,3,0.0,0.625,0.15384615384615385,1.502502333466802,0.125,0.6428571428571429,1,0.4
bc1q73623bafda424b038d9e7dcf3a042b,29,20,9,1.43203136,1.2681837200000001,0.09311086482758621,4578.774938994643,16,6,10,35,5,0.0,0.6666666666666666,0.05,1.7547397867543861,0.1111111111111111,0.7142857142857143,1,0.5
1e131655b69a3420b96c6bdd8cd4bba,29,15,14,1.5965081199999998,0.36428282999999995,0.06761348103448275,4646.330952886309,17,8,9,37,5,0.0,0.5,0.06666666666666667,11.769208297894702,0.14285714285714285,0.5,1,0.38461538461538464
bc1qf6621f2c6ba545faaf30178f83ed9a,46,34,12,3.3733946199999996,1.76142514,0.11162651652173913,2928.0256119985183,28,20,8,57,8,0.0,0.4166666666666667,0.23529411764705882,4.062707340592807,0.08333333333333333,0.8,1,0.5454545454545454
3e5d2553666c54f14aea91e4ee525d4,36,24,12,1.5101342599999996,0.17333543,0.04676304694444444,3769.310014475714,23,11,12,43,7,0.0,0.25,0.20833333333333334,8.959226738506171,0.0,0.7428571428571429,1,0.36363636363636365
bc1qae9b1500fa7c4fc08981b85f74e317,31,13,18,0.38512039,5.71948555,0.1969227722580645,4384.213452202778,25,11,14,38,5,0.0,0.3888888888888889,0.23076923076923078,1.5094131181845454,0.05555555555555555,0.4666666666666667,1,0.35294117647058826
166b61353ede745e8b279b60cf369ab,25,11,14,0.55386525,0.28445161,0.0335326744,5342.8583433652775,13,2,11,28,3,0.0,0.42857142857142855,0.0,5.6266577626901215,0.07142857142857142,0.75,1,0.5384615384615384
3aae1b01ca4e14a56afcb64ff6efcbb,26,13,13,0.13741591,0.7299808300000001,0.03336141307692308,4860.220814528,16,5,11,29,1,0.0,0.46153846153846156,0.23076923076923078,1.4958465172783846,0.07692307692307693,0.0,1,0.25
10acf627c643a4f51b485ed6bd60869,17,6,11,0.29525062,0.03780057,0.019591246470588235,7774.606513884375,17,4,13,22,4,0.0,0.6363636363636364,0.0,25.61935169929228,0.0,0.5,1,0.5
bc1q8a47f55de1dd424f8cf49f1c4e28e5,32,10,22,0.4728240400000001,0.23301798999999998,0.0220575634375,4135.086883231183,24,6,18,36,4,0.0,0.45454545454545453,0.2,7.242681948834235,0.18181818181818182,0.45161290322580644,1,0.23809523809523808
bc1q4c150affb6b047509b123918ddc2df,33,16,17,1.00360437,2.59662448,0.10909784393939394,4088.4014519552084,25,9,17,41,7,0.03125,0.5882352941176471,0.125,1.3436960307692563,0.17647058823529413,0.5625,2,0.25
1f1003b4dcc1c4818b2e1e778902a05,25,8,17,0.5247411799999999,0.6756557499999999,0.048015877199999994,4832.035433676389,20,7,13,33,3,0.0,0.4117647058823529,0.0,6.901922654327834,0.0,0.4166666666666667,1,0.625
1a04b0a6308634c7f906e4b5233ef80,15,3,12,0.17524893,0.21433182999999997,0.025972050666666666,9250.91637649881,17,3,14,19,4,0.0,0.5833333333333334,0.0,4.610551012207278,0.0,0.35714285714285715,1,0.5454545454545454
3a06345cc4fe54fd6a8996dd11a080a,32,17,15,0.24363683000000003,0.92438015,0.036500530625,4158.4590717446235,22,8,14,38,5,0.0,0.4,0.11764705882352941,1.4305321042623473,0.0,0.5161290322580645,1,0.5
1d220df93564a4a80bf005df1782914,17,7,10,0.48143255,0.7962865999999998,0.07515995,7819.144054705208,17,3,14,21,4,0.0,0.8,0.0,1.4895380420322981,0.1,0.5625,1,0.3333333333333333
3ffe6b26e337c41d3a20f494fd7d7b2,18,11,7,1.12615268,0.32931294,0.08085920111111111,6328.9985838274515,12,6,6,23,3,0.058823529411764705,0.42857142857142855,0.09090909090909091,5.500099184226604,0.0,0.5294117647058824,2,0.3333333333333333
bc1q8e5277580ff54ae6ad7518303d0039,42,27,15,1.0375047099999997,1.9180183200000003,0.07036959595238096,3166.3066478833334,25,13,12,52,8,0.0,0.4,0.1111111111111111,1.3570423134816256,0.0,0.9024390243902439,1,0.35714285714285715
3bbf77b8f27dd45e485c30192cfe095,71,27,44,0.9548480399999999,0.7983948200000001,0.024693561408450707,1858.0614379214285,45,10,35,78,6,0.4142857142857143,0.4318181818181818,0.07407407407407407,13.680380542092982,0.045454545454545456,0.34285714285714286,8,0.46511627906976744
3363fd36c9b024934842c7fdcb5b895,24,11,13,0.46394560999999995,0.37348918000000003,0.03489311625,5681.736994881159,17,5,12,29,4,0.0,0.38461538461538464,0.09090909090909091,3.9164448431382715,0.15384615384615385,0.7391304347826086,1,0.3333333333333333
3e8e751cc40364b7f968a6656c6e2ba,37,19,18,1.7588159099999998,0.8393119900000001,0.07021967297297298,3653.20443228287,30,12,18,47,8,0.0,0.5555555555555556,0.10526315789473684,10.496509765159573,0.05555555555555555,0.6111111111111112,1,0.6470588235294118
393dbecadab744cf89eeb76544a2c7c,46,34,12,1.6445957500000001,0.5804513600000001,0.04837058934782609,2891.3537174755556,21,10,11,54,6,0.0,0.5,0.058823529411764705,3.0025460418462537,0.08333333333333333,0.6666666666666666,1,0.36363636363636365
bc1qa721f3a5a1bf404d9ec08fbb44b69c,29,17,12,1.2446440299999997,0.28340264,0.05269126448275862,4708.760735432738,20,7,13,35,5,0.0,0.5833333333333334,0.11764705882352941,13.25845508075617,0.16666666666666666,0.75,1,0.45454545454545453
1d731efd2db4c45e08507725c766cb1,30,15,15,1.04118659,0.40702070000000007,0.04827357633333333,4361.092198609195,28,11,17,37,6,0.0,0.6666666666666666,0.2,9.361314235460885,0.13333333333333333,0.6551724137931034,1,0.5
35880d7ade8b348f4be4562a898a4ef,37,24,13,0.9331020899999999,0.36689325,0.03513500918918919,3281.7944511337964,18,9,9,46,6,0.0,0.3076923076923077,0.041666666666666664,4.168270504945493,0.0,0.6111111111111112,1,0.3333333333333333
bc1q35603f1e8c6441119e4121f022daf3,26,12,14,0.37995157999999996,0.5672308199999999,0.036430092307692306,5176.528137246667,21,14,7,34,5,0.0,0.21428571428571427,0.4166666666666667,3.8131668262980005,0.0,0.52,1,0.46153846153846156
110ade6817a9f40ee928e0bc697be49,25,7,18,0.17292314999999997,0.48228922999999996,0.0262084952,4959.29764181875,20,3,17,29,4,0.0,0.4444444444444444,0.0,1.3647068059803287,0.1111111111111111,0.4166666666666667,1,0.5882352941176471
3fe99672404c641c19faea2e6715cea,46,8,38,5.0973865300000005,6.317567589999996,0.2481511765217391,2749.7862988385186,63,28,35,74,11,0.5333333333333333,0.15789473684210525,0.25,44.12461634171705,0.13157894736842105,0.6444444444444445,4,0.7027027027027027
bc1q289f7d34d6fe47dd87ca946e255554,32,12,20,0.48595301,0.9050062099999999,0.043467475625,3812.0951497639785,25,9,16,39,5,0.0,0.45,0.16666666666666666,1.8948254358277015,0.15,0.25806451612903225,1,0.3684210526315789
330c4cc66ce6941fdb90befb3be680c,20,8,12,0.64010749,0.18645711,0.04132823,6648.668737101754,16,6,10,26,6,0.0,0.5,0.125,10.873369073088046,0.0,0.631578947368421,1,0.45454545454545453
35e265096f0844075b4966fe8fc1d40,27,15,12,0.55660774,0.42062661,0.03619386481481482,5016.335937825001,25,10,15,33,4,0.0,0.5833333333333334,0.26666666666666666,1.70166214261593,0.0,0.46153846153846156,1,0.5454545454545454
181c403d6acaa4d03a0a5eec699da73,32,10,22,0.65903641,1.42117155,0.06500649875,4174.793709086021,28,7,21,36,4,0.0,0.5454545454545454,0.2,3.8188504111160038,0.045454545454545456,0.5161290322580645,1,0.5238095238095238
34ae0697acf354923ac6eb45c4ed9cb,22,6,16,1.0568250099999998,0.66486783,0.07825876545454545,5944.018611465079,16,4,12,27,5,0.0,0.375,0.0,15.233237681880158,0.0625,0.42857142857142855,1,0.4666666666666667
bc1qd85c8c4577c44e5dab34a490a959e7,29,16,13,1.4777744499999999,4.51077979,0.2065018703448276,4383.55064097381,16,8,8,38,7,0.0,0.23076923076923078,0.0,1.2975880120408072,0.0,0.6785714285714286,1,0.4166666666666667
1636332f8da9c4fe9a8221a1d7c92bb,26,10,16,0.5666920700000001,16.031160879999998,0.6383789596153846,4847.166107854,22,7,15,31,5,0.0,0.625,0.2,1.4037264817438682,0.125,0.68,1,0.4666666666666667
32d3009335140446fadae096205217b,36,23,13,1.3342172099999998,0.88657424,0.06168865138888889,3590.487270740476,25,9,16,43,6,0.0,0.6923076923076923,0.13043478260869565,2.15564748286678,0.07692307692307693,0.8,1,0.25
3f418743bbe19446899d1c4f4a0c8ec,12,4,8,0.16033473,0.16251444,0.0269040975,8688.387162699999,11,4,7,16,3,0.0,0.5,0.25,2.9735361502443847,0.125,0.45454545454545453,1,0.42857142857142855
34d667a085b58441bafceceabf43434,22,4,18,0.34753187,1.47560043,0.08286965,5955.737636401587,16,4,12,26,2,0.0,0.4444444444444444,0.25,1.5302102466632836,0.1111111111111111,0.2857142857142857,1,0.29411764705882354
bc1qfd5f212f9e8746ae959f9fbed3be25,29,15,14,0.51695887,3.6285814000000003,0.14294966448275861,4190.4090187988095,26,7,19,35,5,0.0,0.7857142857142857,0.13333333333333333,1.543709441784309,0.0,0.6785714285714286,1,0.6153846153846154
bc1q0d2d0412b88a487a88ece3a1e9a025,60,28,32,1.0533076199999998,2.55606997,0.060156293166666666,2057.3612028231637,45,14,31,85,11,0.03389830508474576,0.34375,0.14285714285714285,15.906390893776805,0.0625,0.864406779661017,2,0.3548387096774194
1cf754cdcbabf43129ba04ac3573e1b,36,24,12,2.1535345300000004,2.8417828999999997,0.1387588175,3676.583085725714,24,15,9,45,7,0.0,0.5,0.16666666666666666,1.4089205435253567,0.08333333333333333,0.7714285714285715,1,0.45454545454545453
129c7b4147c2747609a5f4ea984d641,16,2,14,0.028705309999999998,1.6454527,0.104634875625,8166.443765888889,12,4,8,19,3,0.0,0.21428571428571427,0.5,1.557704586986105,0.0,0.2,1,0.6923076923076923
3c1e2ad4966e447439eb0de3010c08b,26,11,15,0.69262618,1.09075268,0.06859149461538462,5020.100884455333,20,4,16,30,3,0.0,0.6,0.09090909090909091,2.4182249687005895,0.0,0.52,1,0.35714285714285715
bc1qb3f38f202f4c4a2aa0557787833478,16,5,11,0.06962132,0.09051197999999999,0.01000833125,8329.920479721111,15,4,11,19,2,0.0,0.45454545454545453,0.4,2.0873705746585123,0.0,0.13333333333333333,1,0.5
315957ed9737b4071be2afaf4ac8e2b,33,18,15,2.66419147,1.23624076,0.11819491606060606,3992.208780880729,21,7,14,39,5,0.0,0.5333333333333333,0.1111111111111111,9.048892718517545,0.0,0.625,1,0.35714285714285715
3a8daa0bac1e040c887553b5076887a,30,21,9,0.84510279,0.42936649,0.04248230933333333,4000.6132951471263,10,5,5,35,5,0.2413793103448276,0.2222222222222222,0.047619047619047616,2.2044858059794357,0.1111111111111111,0.6551724137931034,3,0.25
32341bf7a5a8e46ff832397e2e4f280,12,2,10,0.04375485,0.20114791,0.020408563333333334,10922.422744689395,8,2,6,15,3,0.0,0.3,0.0,1.1731159753343339,0.1,0.36363636363636365,1,0.4444444444444444
38eea54e57b6d4064af1fbf4938448e,22,9,13,0.8433421200000001,0.7121116400000003,0.07070244363636363,4690.208124284127,10,4,6,25,2,0.0,0.3076923076923077,0.1111111111111111,2.7483022661851937,0.15384615384615385,0.42857142857142855,1,0.3333333333333333
