txid,n_inputs,n_outputs,n_unique_input_addresses,n_unique_output_addresses,total_input_btc,total_output_btc,input_output_ratio,fan_in_5plus,fee
c29d9ec46c0c41d8b5bcaa0fa7aeb4f8,1,1,1,1,0.04484746,0.04471335,1.0029993279412077,0,0.00013411
dd31ad91ab424d98be286f050eaeb0ab,1,1,1,1,0.03690662,0.03676328,1.0038989992187857,0,0.00014334
2fd04b7bdb0344108999da632df566a5,1,1,1,1,0.03995917,0.0399283,1.000773135846004,0,3.087e-05
2aa670dc119247fa8df470a165b3e0bc,1,2,1,2,0.23303836,0.23264888,1.001674110788756,0,0.00038947
39d1e6950e5946af820fb1d3451e3d19,1,1,1,1,0.03127944,0.03119552,1.002690129864801,0,8.392e-05
1e291c9bd0b74f7692520d8709b9f58c,1,2,1,2,0.02452308,0.02442416,1.0040500881094785,0,9.893e-05
390e80bea0a84b50bf66863f3b03ae99,1,1,1,1,0.05214213,0.05206844,1.0014152526943385,0,7.369e-05
79ffab2a13f040089191d71622ec8576,1,1,1,1,0.02257924,0.02249635,1.0036845977236308,0,8.289e-05
f7846d28623a43d49098d4c63d4ae7e8,1,2,1,2,0.04566151,0.04548954,1.003780429522919,0,0.00017196
fd7923e26694404b89f1c155dac6d9eb,1,2,1,2,0.04311697,0.04302138,1.002221918497268,0,9.559e-05
bc4e395987bd493da08baef432ca328d,1,1,1,1,0.11815434,0.11802848,1.0010663527989176,0,0.00012586
fecdef9020f0420db5cff579dc41286a,2,2,2,2,0.05447032,0.05442824,1.0007731280673415,0,4.208e-05
5cb5eb0b3230451da5c869c82e694aa1,1,2,1,2,0.03599446,0.03591018,1.0023469667932603,0,8.429e-05
c2f05903b61549ceb465c83af1460d2a,1,1,1,1,0.074379,0.07411977,1.00349744744216,0,0.00025923
76f423c5718246e2b6c7948ff0996372,1,1,1,1,0.98716841,0.98610205,1.0010813890915247,0,0.00106636
5f9c48f1832c4b0f8aa6a14704453097,1,2,1,2,0.01010318,0.01006674,1.003619841179965,0,3.644e-05
a6743e9b8b534530a5a798e63acf67c2,2,3,2,3,0.18310728,0.18249315,1.003365222201491,0,0.00061412
e8c2715eb8b64c67938391175781c630,1,2,1,2,0.03587982,0.03585096,1.0008049993640338,0,2.885e-05
1003b9a7f3ce4cd9b92762f3017f86e8,1,1,1,1,0.03992943,0.03978256,1.0036918187265977,0,0.00014687
8e0d4f471830444fb40cbd10a26eb4ad,1,2,1,2,0.27115772,0.27039486,1.002821281440039,0,0.00076287
55f42c5f16434f9a9c97c3a86429f5b9,1,1,1,1,0.0109617,0.01091823,1.0039814145699442,0,4.347e-05
ac51145a545f42d29d793890e9901011,1,2,1,2,0.0165724,0.01654382,1.0017275333024658,0,2.857e-05
cf4f966201e147f7ab1ce7688516fa6f,1,1,1,1,0.00870369,0.00866612,1.0043352734557103,0,3.757e-05
80731665ea424daead09320126bec23a,1,3,1,3,0.07477998,0.0745596,1.0029557562004088,0,0.00022038
ef41802cbc324ac7b2e8b699d3bf423f,1,2,1,2,0.14124823,0.14070472,1.0038627702041552,0,0.0005435
7e353589f0ca4bcfa6b783f44dbfe15b,1,1,1,1,0.01436911,0.01431237,1.0039644028207766,0,5.674e-05
1795e0e1a46045f6b973194b3d960633,1,2,1,2,0.02169693,0.0216286,1.0031592428543687,0,6.833e-05
e726e31c56e740cd96b643d5d6dd6f2c,1,2,1,2,0.07728148,0.07714314,1.0017932897209008,0,0.00013833
7a65ea9e007a451085add37208daf6d1,1,2,1,2,0.01993506,0.01991186,1.0011651347488382,0,2.321e-05
b6614dc963f148c3a46630c42e92bfeb,2,1,2,1,0.06108268,0.06100831,1.0012190142621553,0,7.436e-05
69e512f1368845499897e9055d5d0dc5,1,1,1,1,0.02533317,0.02530054,1.0012896957930542,0,3.263e-05
551ad207bf864189a1232cb81e5198d2,1,2,1,2,0.05466986,0.05454824,1.0022295861424677,0,0.00012161
1414ffc2c43b4e2ebc93c83c41a2dc17,1,2,1,2,0.03354926,0.03346736,1.0024471604572334,0,8.19e-05
c025c12cd26e445ea9beccfa2adaee81,1,2,1,2,0.02652007,0.02640798,1.0042445503215316,0,0.00011208
ad006857ef44412fbe14e9692dfcb25d,1,1,1,1,0.05431271,0.05425163,1.0011258647896846,0,6.108e-05
db294e6f3c924eb9acebb62ee9bef0b8,1,1,1,1,0.02798781,0.02794172,1.001649504754897,0,4.609e-05
805a298ace564537a865896651ce0aac,1,2,1,2,0.07414512,0.0740248,1.0016254012168895,0,0.00012033
1062cc3e5ac74bffb01967865c48f7af,1,1,1,1,0.0185671,0.01850038,1.0036064124088262,0,6.672e-05
72cfe83dd81d4f3aa1ffcfa904b945b7,1,2,1,2,0.02918259,0.02908972,1.0031925367449395,0,9.286e-05
335721e6ae2a44dd9cf01fc863d275c4,1,1,1,1,0.03407738,0.03395971,1.0034649883641527,0,0.00011767
3d32fed5ba3446a988a55242f3eb6f7b,1,2,1,2,0.03080296,0.0307151,1.0028604823034926,0,8.786e-05
c07f4bbcab4641a7ab46794f92511d79,1,1,1,1,0.18526584,0.18452805,1.0039982539239969,0,0.00073779
07310c3152d54115919a048bd399593a,1,2,1,2,0.01788788,0.0178588,1.0016283288910788,0,2.908e-05
d5c6563248e74f3ba14fdbbd6e31b9e4,1,1,1,1,0.04806003,0.04799442,1.0013670339176928,0,6.561e-05
67ac22cf59ce414da2f4f63f4072e2be,1,2,1,2,0.04405153,0.04394962,1.0023187913797662,0,0.0001019
16c79b87c89f4d6d9643494d6ce306c0,1,1,1,1,0.02613438,0.02605136,1.00318678180333,0,8.302e-05
c55241cb3d7440eaa45f9aa430d1bec2,1,1,1,1,0.06356288,0.06346431,1.001553156411848,0,9.857e-05
15ed2e752cd8451f94326fe2d634c9f0,1,1,1,1,0.01188782,0.01184904,1.0032728389810484,0,3.878e-05
42cd15f02bf74f779fd149caac86fdf1,1,1,1,1,0.0410329,0.04089277,1.003426767127783,0,0.00014013
448ad397911e4ff3aa1074f57096219c,1,2,1,2,0.13203159,0.13165876,1.0028317903039645,0,0.00037283
8ae4fe1b8ce24d6ba9e93769355bc074,1,2,1,2,0.059544,0.05933124,1.0035859692128464,0,0.00021276
3e1d537e38524c19a6831b37f865bbd9,1,1,1,1,0.027685,0.02763141,1.001939459477457,0,5.359e-05
9e3dcf3d3e1240e69dd8a4467a0957c2,1,1,1,1,0.00946947,0.00942271,1.0049624789471394,0,4.676e-05
7ffeeb9e5a61408290f4129c20b615e5,1,2,1,2,0.1006166,0.10050638,1.0010966467999345,0,0.00011021
d3d88093adbc41c8b5c7852b67b7a4c1,1,2,1,2,0.01987219,0.0198157,1.0028507698441136,0,5.649e-05
e304e33b0a014a8e9dcf1ce1551cd569,1,2,1,2,0.20605961,0.20555752,1.0024425766568892,0,0.00050209
0d638429f9b743d0a6a9cb928de407cd,1,2,1,2,0.13838211,0.13825442,1.000923587108463,0,0.00012769
6ecc4cfa16074503aa45e24828ad8263,1,1,1,1,0.07541523,0.07514495,1.003596781952746,0,0.00027028
0d84d0648a2d48f7969402878098153c,1,2,1,2,0.01146252,0.01141234,1.00439699483191,0,5.017e-05
4d1110a2c53c48ddb4ef8099923b6bbe,1,1,1,1,0.11020516,0.10979532,1.0037327638372928,0,0.00040984
6f47432cec714be78061512b24630708,1,1,1,1,0.12307682,0.12300513,1.0005828212205459,0,7.169e-05
997743107e5846b28de78108007b1781,1,1,1,1,0.06703838,0.06694588,1.0013817131091562,0,9.25e-05
8de40bbf920147928b37a435bebdf496,2,2,2,2,0.04788618,0.0478423,1.000917179985076,0,4.387e-05
c2e254405d3440f1b32cf18052fc1956,1,2,1,2,0.06424213,0.06398144,1.0040744628442246,0,0.00026069
96ce1df862a64246be71218b7151b6ff,1,2,1,2,0.02313736,0.0230679,1.0030111106776083,0,6.946e-05
9020b2438bad4d8091ffadb0fa825853,1,3,1,3,0.07831018,0.07819899,1.0014218853721768,0,0.00011118
c7e1e430e5a14bd3afe720e14148f935,1,2,1,2,0.00435476,0.00433364,1.0048735012599108,0,2.111e-05
efe78a68c5874fba8232849025f20aec,1,1,1,1,0.06291679,0.06270784,1.0033321192374032,0,0.00020895
b68b443d538e4ee1b8904cf82fbb8895,1,1,1,1,0.04611785,0.04600017,1.0025582514151579,0,0.00011768
b46befd76a664d74b35fcae6d9f660f5,1,1,1,1,0.01286885,0.01282267,1.0036014340227113,0,4.618e-05
1451eaeb22d7453a852096ff036d3cd7,1,2,1,2,0.0316003,0.0315575,1.0013562544561514,0,4.28e-05
abe2e537c20e4ab6a79e2bf6f0305855,1,2,1,2,0.05629565,0.05618232,1.0020171826296957,0,0.00011332
acbfa05b646e4f14abaf5cbb29889611,1,1,1,1,0.28875531,0.28771536,1.003614509840559,0,0.00103995
6e3bcfeccaad455d9a4526fdc1df9cc1,3,1,3,1,0.016174439999999998,0.01612675,1.0029571984435797,0,4.769e-05
706abd3ea59e450c81e561dc3a6d91ab,2,1,2,1,0.02004022,0.01995923,1.0040577717677486,0,8.1e-05
f6bb06838b864458a0fd0d7855289afa,1,2,1,2,0.04171356,0.04167442,1.0009391852364111,0,3.913e-05
5e4c9e34e6bc4405a5412831b2241b0d,1,1,1,1,0.04778284,0.04759764,1.0038909492151293,0,0.0001852
c114f9e6d84243128c945ce203d2bf38,1,2,1,2,0.00445548,0.00442792,1.0062241413575674,0,2.756e-05
bba10013d9e94f49b38364ebc0e12ae6,1,1,1,1,0.0087811,0.00875925,1.0024945058081458,0,2.185e-05
5be32ede42214e4489487c5e9c57b311,1,2,1,2,0.06400872,0.06394342,1.0010212153181672,0,6.53e-05
ba8ebc0e6ada4ba3960cd03a7b5c293a,1,1,1,1,0.1561061,0.1556866,1.0026945157772087,0,0.0004195
fdbd770f2dcb4877b460407149c6e497,2,2,2,2,0.0973693,0.09710942,1.0026761564429074,0,0.00025987
281c2c40d42b4ca8a5a983a1e8535d85,1,3,1,3,0.05883506,0.05872137,1.001936092431086,0,0.00011369
388b145a34c34bb18156c558a425310a,1,2,1,2,0.03937328,0.0392446,1.0032789224504772,0,0.00012867
9cb4907de4f54add9ee3482584c4daf2,3,1,3,1,0.052207949999999996,0.05201613,1.0036877022569728,0,0.00019183
1cb807a108214bd79558ef92460c552e,1,1,1,1,0.06274877,0.06254391,1.0032754587936699,0,0.00020486
559091d43993400fbf96c2552462dab5,1,1,1,1,0.13334312,0.13300186,1.0025658287786352,0,0.00034126
4155c0bc46f14272b58e6e9b7e0bafee,1,1,1,1,0.05094487,0.05085728,1.0017222706365736,0,8.759e-05
acf726f84eaa4f8cbe12188764feb3ae,1,2,1,2,0.05233329,0.05223144,1.0019499749576117,0,0.00010185
2c691b77731d44ac902d5c74e5e32ad6,1,1,1,1,0.08755576,0.08741721,1.0015849281851938,0,0.00013855
81a08d183516434884ee09442eee874f,1,1,1,1,0.08382052,0.08354312,1.0033204409890366,0,0.0002774
3920aa4edfce4ccbadbc25761751d63e,1,2,1,2,0.04099626,0.04085948,1.0033475707473518,0,0.00013678
99a7b139991b4f28be6d1bc81e931953,1,1,1,1,0.05870889,0.05860095,1.0018419496612256,0,0.00010794
c867e989506f48d8b89965955e468b8b,1,2,1,2,0.06238455,0.06227424,1.0017713584300667,0,0.00011031
4b83eaa74e3f46798720fcddafd7ff0c,3,2,3,2,0.12479037000000001,0.1245813,1.0016781812358677,0,0.00020907
2d2aaafbe588419ea89985c4a4f42310,1,2,1,2,0.1226473,0.12242548,1.0018118777234934,0,0.00022182
7a0bcc391d63477caefcbff648f58e95,1,1,1,1,0.06622625,0.06614623,1.0012097439264491,0,8.002e-05
5d5d24ce97184e3a952a40583ab097b2,2,1,2,1,0.04545864,0.04533333,1.00276419137972,0,0.0001253
dd38bd51cc1d48a18bae7546dfacc5d6,1,1,1,1,0.05999242,0.05986886,1.0020638442088257,0,0.00012356
f54af2a4a922436ca8f83a15ebe67e9f,1,2,1,2,0.03238981,0.03235304,1.0011365238011636,0,3.678e-05
813c5bb926ed45c2989c8d262f50d20c,1,1,1,1,0.18608829,0.18589031,1.0010650366874958,0,0.00019798
460d81482271427eb9167403757a0bd0,2,2,2,2,0.02296998,0.02287442,1.0041775922624487,0,9.555e-05
71529ad9273649b3b0391ce0568cae14,3,2,3,2,0.03131295,0.03125178,1.001957328510568,0,6.115e-05
5ecd2020ed19472b9fc130f113226a57,1,2,1,2,0.48228504,0.4819894,1.000613374484999,0,0.00029564
42c691bb260742f6820c641275ad7a56,1,2,1,2,0.04066091,0.04050604,1.0038233804143777,0,0.00015487
01bedb2a3bf547aabdf35dc08833b5db,1,1,1,1,0.00678173,0.00676256,1.0028347253111247,0,1.917e-05
55e53c66d07a4fdba37d1c0505f9f7e2,1,1,1,1,0.02549088,0.02543115,1.0023486944161,0,5.973e-05
d34e3abe598243b6b73ba9a3b8847b90,2,2,2,2,0.02000794,0.01992856,1.00398322809074,0,7.938e-05
3c1a21d8c25b49e48e44edb09a3a2d74,1,1,1,1,0.01580071,0.01574151,1.0037607573860448,0,5.92e-05
676223d3d8934f539beb2fb00b5954dd,1,1,1,1,0.19506313,0.19466113,1.0020651272290468,0,0.000402
6b3f58b8fd1f465fb3b08deae48acabc,1,1,1,1,0.01815114,0.01812717,1.0013223244444664,0,2.397e-05
7a2b9cfbb6264b7db41b580fdf9f9405,1,1,1,1,0.05278896,0.05260558,1.0034859419856221,0,0.00018338
53fdc7c34929496e8dc12dd4b8c474f4,2,1,2,1,0.0761389,0.07594816,1.0025114499153105,0,0.00019074
f1815d289afe4eab8c44917e2c3f08cf,1,1,1,1,0.06754253,0.06732913,1.0031695047893832,0,0.0002134
93b52e3807a84a048ca72fff6f985e8e,1,1,1,1,0.01291042,0.01287294,1.0029115338065742,0,3.748e-05
8af1f1dc22c041f6aa57bca3d21000a6,1,2,1,2,0.15606908,0.1557095,1.0023093003317074,0,0.00035959
dc9fb03432194fa9a323613fa6d4288a,1,1,1,1,0.11166003,0.11137574,1.0025525307396386,0,0.00028429
c8a2825f6db24e7da980fa8d3fd2b428,1,2,1,2,0.0186703,0.0186413,1.0015556854940375,0,2.9e-05
7175a2e4ac4f4bb989e6971eda31629f,1,1,1,1,0.048363,0.04823238,1.0027081392209964,0,0.00013062
0d10e9d55f274dd89d24bd72e18812cd,1,2,1,2,0.03102781,0.03095552,1.0023352862429706,0,7.23e-05
ec938f64f9974577b991840591adafd6,2,1,2,1,0.60808928,0.60662935,1.002406626055927,0,0.00145992
8a79fc88bea64134b6a8b3924cba5535,1,1,1,1,0.07040024,0.0703195,1.0011481879137367,0,8.074e-05
16a7ea1b122b47d9ad674c6ff58dc19c,1,2,1,2,0.01535094,0.0152811,1.0045703516108133,0,6.984e-05
c469782f61ca4a549cd8f52a1bc5b827,2,1,2,1,0.1101447,0.109781,1.0033129594374253,0,0.00036369
45a95012a571469a8203d1d670d2d4f5,1,2,1,2,0.14167106,0.141227,1.003144299602767,0,0.00044407
5bf6a5d8fc6141f2ba619c4a6028d6b7,1,2,1,2,0.04280578,0.04264916,1.0036722880356848,0,0.00015661
2f8b9221b6804fcfaace933c515be5f3,1,3,1,3,0.02245431,0.02242608,1.0012588022516642,0,2.823e-05
084067b9a9b546028f3f128a729b896e,1,1,1,1,0.07282861,0.072685,1.0019757859255694,0,0.00014361
21e29c86e2c14e1c84585f61cf8a84a4,1,1,1,1,0.18290955,0.18274673,1.0008909598546578,0,0.00016282
966483e1ea714257914c329ef6d22394,1,1,1,1,0.01967765,0.0196234,1.002764556600793,0,5.425e-05
86782343fcee436e82b52f962df5a49a,1,2,1,2,0.28257567,0.28207704,1.0017677085664256,0,0.00049863
fdc7f62eea8c452aa7f41d6b3d2c391d,1,2,1,2,0.02408712,0.02402092,1.002755931080075,0,6.621e-05
50a7fec947c84867b671a07facd49756,2,2,2,2,0.02537434,0.02529102,1.0032944499668262,0,8.332e-05
59273941a285412e8f1c40dd891118e8,1,2,1,2,0.02152898,0.02147922,1.002316657681238,0,4.976e-05
824b5edb6dd44f86b2706e641c0191b7,1,1,1,1,0.0281688,0.02805049,1.0042177516328592,0,0.00011831
b5b74479f9214362ac833d87eb9bbbe0,1,1,1,1,0.08236238,0.08215691,1.0025009460555419,0,0.00020547
42c3b95ffa214ebc97dfe8f0eb869b55,1,2,1,2,0.03446581,0.03436624,1.0028973201607159,0,9.958e-05
170206d0037846ebb90c1b10eb3555de,1,1,1,1,0.14603852,0.14586478,1.0011911031573215,0,0.00017374
895c61ced21f48229cf027b8abf07ce2,1,1,1,1,0.02028625,0.0201997,1.0042847170997589,0,8.655e-05
b466205592d64343a7e30fd4e1f2a4db,1,3,1,3,0.0088082,0.00876498,1.0049309867221603,0,4.323e-05
58079cc7eeee4f2f84c9d20606133578,1,1,1,1,0.03683413,0.03668966,1.003937621662343,0,0.00014447
0867e028c2f54557bacf25f16b6f1cfa,1,2,1,2,0.07276978,0.07248454,1.0039351839716442,0,0.00028524
dacad93990b14d48926232fdc5d66a91,1,1,1,1,0.04591506,0.04577464,1.0030676374516545,0,0.00014042
3992ccb4e0c344caaa8849908ab5781a,1,1,1,1,0.01237249,0.01234593,1.0021513162637403,0,2.656e-05
c89bb4fcf4374ef7bdf4a3c6d24b941f,1,1,1,1,0.01056505,0.01054823,1.0015945803229545,0,1.682e-05
efc1f8bf3c014d17af01fa7fc0769be6,1,2,1,2,0.3064271,0.30550496,1.003018412532484,0,0.00092215
86b6ba43f3ff43fd918bde4b2eb24b09,1,2,1,2,0.05602219,0.05580538,1.0038851092851622,0,0.00021681
49cacb06e2884e3683a742f94a733a7d,1,1,1,1,0.04550754,0.04535423,1.0033802800753093,0,0.00015331
3e15db32846547c3991b68728cc5e790,1,1,1,1,0.0223455,0.0222893,1.0025213891867397,0,5.62e-05
454af097239a43e8a8391135c44d6d29,1,1,1,1,0.12672962,0.12647695,1.0019977553222148,0,0.00025267
218e25c3eee445f59dc43d3f540d51c7,1,3,1,3,0.02146193,0.02143335,1.0013334359771104,0,2.857e-05
684f39a00c704e2c90536e8beac6ea11,1,2,1,2,0.04412465,0.04397354,1.0034363846986165,0,0.00015111
dcbc82a0e7d64190a5e8db95d52d747d,1,2,1,2,0.08282718,0.0825013,1.0039499983636622,0,0.00032588
b76d2dc1c51844b2b63b6f0c386eacd8,1,1,1,1,0.02565207,0.02558051,1.0027974422714794,0,7.156e-05
32cceba3a4ff43a38ef574c7c7d0cbf1,1,2,1,2,0.06144845,0.06140172,1.00076105359915,0,4.674e-05
eb6e428ce6b647bc87a66acdc92b52ca,1,1,1,1,0.06744227,0.06738617,1.0008325150398072,0,5.61e-05
ea99abf113564b369441b926088638f1,1,1,1,1,0.02816991,0.0280957,1.002641329456109,0,7.421e-05
6723aeb0f72c482db7ff68b787738d2d,2,1,2,1,0.01334132,0.01328213,1.0044563635501234,0,5.919e-05
df3dde4b07634c82963149f491df3a71,1,2,1,2,0.04198151,0.04190344,1.0018630928630203,0,7.806e-05
f8835b5f68434c7cbbc26205059e8dcc,1,2,1,2,0.02158976,0.02156556,1.0011221595914968,0,2.421e-05
e905a5e281c7496caf79e858a4925d13,1,1,1,1,0.09519132,0.09513215,1.0006219769026559,0,5.917e-05
57c58e86c9c040728742a6f5e0ad6e78,1,2,1,2,0.02313402,0.02303274,1.0043972189153354,0,0.00010127
1efed7124c3c4619abb168c8eceb1497,2,2,2,2,0.02146932,0.02144522,1.0011237935539947,0,2.41e-05
37a0738313ed4a24a971516ca7b3c5f8,1,1,1,1,0.14086456,0.14044867,1.0029611529963225,0,0.00041589
e611789cea6e4c9686faae742f3d4e78,1,2,1,2,0.24553768,0.24505326,1.001976794758821,0,0.00048443
ac59fb133f17447ca4952a31cd60a051,1,2,1,2,0.12989558,0.12944932,1.0034473722998314,0,0.00044626
631eb42111eb4adf802fc7e59c5e9509,1,3,1,3,0.54997626,0.5496108,1.0006649432653072,0,0.00036545
c74ca14e491a49babb4deff584591fb5,2,2,2,2,0.01074542,0.0107257,1.0018385746384852,0,1.971e-05
6400794e042a49878ff2d51ac4f48364,1,2,1,2,0.03572423,0.0356643,1.0016803918764703,0,5.993e-05
1f415d1a720e47ee9fc5f2ea422db394,1,2,1,2,0.03176003,0.0317025,1.0018146833845911,0,5.753e-05
3801385ae32c4f10a03bc5fd3e03c44b,1,1,1,1,0.06971005,0.06946443,1.0035359103932762,0,0.00024562
0f05182ec7984c83959dcd9c156b1a98,1,2,1,2,0.07129998,0.0710431,1.0036158332054768,0,0.00025688
16cbbcc24908434686234a8206849ffb,1,2,1,2,0.11989373,0.11962286,1.0022643665265987,0,0.00027087
6cae027a8da246dab9802f1f308efd52,1,1,1,1,0.0063004,0.00628541,1.0023848881775415,0,1.499e-05
a68a14536a9d46db85850edb519b137b,1,2,1,2,0.03075622,0.03068368,1.002364123208168,0,7.254e-05
72e1adb2f7d741e69bbf9adaafafe0f3,1,2,1,2,0.04676353,0.04657734,1.0039974373804943,0,0.00018619
c182cca07b76402cbdb48dab035e2fc4,1,1,1,1,0.06594189,0.06576764,1.0026494792879903,0,0.00017425
6cc4928b3bd64b2bb344b7cc3fd79554,1,2,1,2,0.26761632,0.26666746,1.003558214414312,0,0.00094885
357f87d455c24d18b1a411fa82ee958d,1,2,1,2,0.66956102,0.66710346,1.0036839263283088,0,0.00245756
a9be41021e8c411ca22e29ac0c161bd6,1,2,1,2,0.02120033,0.0211422,1.0027494773486203,0,5.812e-05
1d50ad184bdd451999045880a20d4b75,1,2,1,2,0.02479871,0.0247741,1.000993376146863,0,2.46e-05
2779acd8010440a5ade58da90ff5fdc1,1,2,1,2,0.17001726,0.1695909,1.002514049987352,0,0.00042637
fdf0f1b69c0e459a97ef5bfaebf7bc24,1,1,1,1,0.01522485,0.01518539,1.002598550317114,0,3.946e-05
f0e97b63a2604c57b686539c31a321fe,1,2,1,2,0.05574529,0.05556614,1.0032240857471835,0,0.00017915
6087a288fbfb4564b6ec762752c8d38a,1,3,1,3,0.05643811,0.05626473,1.0030815041678864,0,0.00017339
516ee1bf7ef24e6fafb893853b557e7f,2,2,2,2,0.04783202,0.04766188,1.0035697291000691,0,0.00017014
6ec454c1c79d4156a1cf21c497a18a4a,1,2,1,2,0.10281605,0.10255182,1.0025765510548716,0,0.00026424
e037db18e32440568e6c267b852f941b,1,1,1,1,0.02301827,0.02292126,1.0042323153264698,0,9.701e-05
64d6f466fead4674864a1440cbdcbfa2,2,2,2,2,0.03763032,0.03754228,1.002345089323291,0,8.804e-05
e79f30f7642742d88688fb66af2225bc,1,2,1,2,0.01413351,0.01406796,1.0046595241954057,0,6.555e-05
f2439d5714444c88a3352f02bbd1cfaa,1,1,1,1,0.04598988,0.04588377,1.002312582422935,0,0.00010611
663f2c57a8cb4e91a79a871af85a077c,1,1,1,1,0.07023304,0.07003132,1.0028804255010473,0,0.00020172
c493e960cdd04ee0b1c821a5eb5bca39,1,1,1,1,0.14721002,0.14693677,1.0018596434371057,0,0.00027325
5fdcc0d101be494591633a3472b307d6,1,1,1,1,0.00628159,0.00626528,1.0026032356095818,0,1.631e-05
db420141fdce437fa7f63a8637be57c1,1,2,1,2,0.43110117,0.42959054,1.0035164414933344,0,0.00151062
fc240c1bc6b2456fa9252eb0a90fd22b,1,2,1,2,0.19991999,0.19951534,1.0020281648518854,0,0.00040464
5d38183a36c54fba9ab7f0e63bf217f0,1,2,1,2,0.01575058,0.01570716,1.0027643444136305,0,4.343e-05
32cdd6ee6c0047eaa45ab8ee45db4b1e,1,1,1,1,0.02161635,0.02157693,1.00182695128547,0,3.942e-05
0f3cf89ccf0a4619ba25d0014f839b3b,1,1,1,1,0.06788618,0.06762831,1.0038130481155008,0,0.00025787
99f2be4e5f954a5dbfd18f26c61ab6ea,1,2,1,2,0.08569461,0.08544862,1.0028788060006117,0,0.000246
82203e252cc24ffbb704af88f62e9c8c,1,1,1,1,0.04594502,0.04589458,1.001099040453143,0,5.044e-05
1380c470dcc8458cbfab60a180a7ebd7,2,2,2,2,0.08583238,0.08576418,1.0007952037785472,0,6.82e-05
c2169e9178cd4a0fa5c3b2d867201321,1,1,1,1,0.02257353,0.022538,1.0015764486644778,0,3.553e-05
f9a83e2e90db4d6c9e526680d84d75c1,1,3,1,3,0.0272368,0.02715909,1.002861288798704,0,7.771e-05
814ad383578e475bbe7c138a572eaa5c,1,1,1,1,0.04703874,0.04689965,1.0029656937738343,0,0.00013909
d94a60dda50348b8929847b1157f504e,1,1,1,1,0.1060589,0.10582193,1.002239327897346,0,0.00023697
c8e1598ef2804370a12a8273f8dce6a0,1,2,1,2,0.03793593,0.03786498,1.001873763039093,0,7.095e-05
fc5718aeeb3e47f48a9429c8ffc1aa2c,2,2,2,2,0.01784112,0.01777998,1.0034386990311575,0,6.114e-05
095cee4ca50547fda89089108de8cc9c,1,1,1,1,0.0424775,0.04239698,1.0018991918764026,0,8.052e-05
91b916a385864e9d9710cc7f8b7077dd,1,1,1,1,0.03395915,0.03390804,1.0015073121301026,0,5.111e-05
86009f4a51314ec9b1872226a3a41ea2,1,1,1,1,0.02344932,0.02339781,1.0022014880879877,0,5.151e-05
95b212c93e814dee99b3ecdf7a063bce,1,1,1,1,0.496911,0.49582628,1.0021877017087517,0,0.00108472
5226ece38b904f849fc3fbfa6ba64519,1,1,1,1,0.61567411,0.61362735,1.0033355097356726,0,0.00204676
e42033e9c3984cebad2d0cc1e2791e57,1,2,1,2,0.02522469,0.02515508,1.0027672342922385,0,6.961e-05
23f8d37aff9844029d22ff643c87c04e,3,1,3,1,0.1892124,0.18864431,1.003011434588194,0,0.00056809
c141a0775aec42c99fca2cbb30c3fb64,1,2,1,2,0.02735211,0.02723794,1.0041915798331298,0,0.00011418
8dc141264d764f61a53c6bba25d2e45d,1,2,1,2,0.14842815,0.1480983,1.0022272369095393,0,0.00032984
80cb2edd1f5e4b8b80f74da25cf816af,1,1,1,1,0.17978038,0.17909471,1.003828532958902,0,0.00068567
1e13a3d79bdb42a8926d792c2e2a419b,2,1,2,1,0.05262474,0.05240972,1.0041026740841204,0,0.00021503
77b1be9058bf44c8b6f5a7186fbb4017,1,1,1,1,0.08709565,0.08677187,1.0037313935956433,0,0.00032378
1e339b3abe584b57b9a88f17f1b7e5a8,1,2,1,2,0.01745409,0.01739398,1.0034557933261967,0,6.011e-05
463843f06a0b488cb5c41334b8199cd0,1,2,1,2,0.01445852,0.0144265,1.002219526565695,0,3.202e-05
a616ebf98d1f416f9d0dc4894de32085,1,2,1,2,0.09934067,0.09927544,1.0006570607997305,0,6.522e-05
e58b5ac27a024b54b555d7dbddba07b4,1,2,1,2,0.07434056,0.07424342,1.0013083987779656,0,9.713e-05
02f9667d45034a19bf620e699b7bdebd,1,1,1,1,0.03519435,0.03510644,1.0025040989630392,0,8.791e-05
447685b2436945a38ab9a54f1fb19ac1,1,2,1,2,0.02039811,0.0203279,1.0034538737400323,0,7.021e-05
1017459e3a134a54ace4ba54ab72b2b0,3,1,3,1,0.057593280000000004,0.0574033,1.003309565826355,0,0.00018998
ddb76ef8efcc4ab9bc498a1ab0d7c15f,1,1,1,1,0.23430242,0.23406813,1.0010009478864124,0,0.00023429
77d390b744764f13965ed948beb44858,1,1,1,1,0.01000151,0.00997591,1.0025661819322749,0,2.56e-05
e904987d13b14d328065b48dc07bf8ce,1,2,1,2,0.02318138,0.02312828,1.0022958905720616,0,5.31e-05
a56523a477194c64970c1880bf6071e3,1,2,1,2,0.04128471,0.04120106,1.0020302875702713,0,8.364e-05
89b35359e6144054b959293d3ea97eb0,1,1,1,1,0.20279287,0.20258754,1.0010135371602813,0,0.00020533
4d80d4b75e1945cfb416765f82054ada,1,1,1,1,0.02163922,0.02158138,1.0026800881129938,0,5.784e-05
0400590670f743eebffda3094a25f9d6,1,2,1,2,0.02036128,0.02033506,1.0012893987035199,0,2.622e-05
